"id","text","section_code","section_name","source_version","source_scope","kind","tone","rarity","char_count","skill","mental","money","ai"
"1261","你买的不只是东西，还有少麻烦一点的错觉。","W","消费","2026-06-18-round11-life","round11-life-extension","life","gentle","common","20","0","5","0","0"
"1262","花钱这件事最会伪装成改善生活。","W","消费","2026-06-18-round11-life","round11-life-extension","life","wry","common","15","0","5","0","0"
"1263","一旦开始算账，很多轻松都显得很贵。","W","消费","2026-06-18-round11-life","round11-life-extension","life","resonant","common","17","0","5","0","0"
"1264","省钱失败不一定是冲动，可能只是日子本来就重。","W","消费","2026-06-18-round11-life","round11-life-extension","life","wry","common","22","0","5","0","0"
"1265","账单总是诚实的，人的记忆通常不是。","W","消费","2026-06-18-round11-life","round11-life-extension","life","resonant","common","17","0","5","0","0"
"1266","你看起来很稳，其实只是习惯了不说。","W","情绪/压力","2026-06-18-round11-life","round11-life-extension","health","wry","common","17","0","7","0","0"
"1267","情绪一直压着不处理，最后会自己涨出来。","W","情绪/压力","2026-06-18-round11-life","round11-life-extension","health","sharp","uncommon","19","0","7","0","0"
"1268","每天都在解决别人的问题，轮到自己就卡住。","W","情绪/压力","2026-06-18-round11-life","round11-life-extension","health","wry","common","20","0","7","0","0"
"1269","你不是脆弱，是长期紧绷没有出口。","W","情绪/压力","2026-06-18-round11-life","round11-life-extension","health","resonant","common","16","0","7","0","0"
"1270","习惯了忍耐的人，最容易把疲惫误认成正常。","W","情绪/压力","2026-06-18-round11-life","round11-life-extension","health","sharp","uncommon","20","0","7","0","0"
"1271","有些压力不吵不闹，但会慢慢把人磨薄。","W","情绪/压力","2026-06-18-round11-life","round11-life-extension","health","gentle","common","18","0","7","0","0"
"1272","你还在运行，只是心里已经很久没做过完整休整。","W","情绪/压力","2026-06-18-round11-life","round11-life-extension","health","wry","common","22","0","7","0","0"
"1273","真正难的不是忙，是一直没有缓冲区。","W","情绪/压力","2026-06-18-round11-life","round11-life-extension","health","resonant","common","17","0","7","0","0"
"1274","把难受拖到明天，通常只会把明天也拖累。","W","情绪/压力","2026-06-18-round11-life","round11-life-extension","health","wry","common","19","0","7","0","0"
"1275","当情绪开始钝化，说明你已经撑了太久。","W","情绪/压力","2026-06-18-round11-life","round11-life-extension","health","resonant","common","18","0","7","0","0"
"1276","它一跳上桌，你的专注就被强制暂停。","W","宠物","2026-06-18-round11-life","round11-life-extension","life","wry","common","17","0","5","0","0"
"1277","你以为是在陪它，其实也是它在陪你离屏。","W","宠物","2026-06-18-round11-life","round11-life-extension","life","sharp","uncommon","19","0","5","0","0"
"1278","猫狗不会看工期，但很懂你该停一下了。","W","宠物","2026-06-18-round11-life","round11-life-extension","life","wry","common","18","0","5","0","0"
"1279","宠物最厉害的地方，是能在你最忙时要求关注。","W","宠物","2026-06-18-round11-life","round11-life-extension","life","resonant","common","21","0","5","0","0"
"1280","它对你的键盘没兴趣，只对你的注意力有兴趣。","W","宠物","2026-06-18-round11-life","round11-life-extension","life","sharp","uncommon","21","0","5","0","0"
"1281","喂食、铲屎、遛弯，把你从屏幕前拉回现实。","W","宠物","2026-06-18-round11-life","round11-life-extension","life","gentle","common","20","0","5","0","0"
"1282","宠物很治愈，前提是它别踩到你的文件和线。","W","宠物","2026-06-18-round11-life","round11-life-extension","life","wry","common","20","0","5","0","0"
"1283","它不懂你的压力，但总能打断你继续硬扛。","W","宠物","2026-06-18-round11-life","round11-life-extension","life","resonant","common","19","0","5","0","0"
"1284","一人一宠的生活里，安静经常是被它打断的。","W","宠物","2026-06-18-round11-life","round11-life-extension","life","wry","common","20","0","5","0","0"
"1285","你以为自己在照顾它，实际上它一直在调整你的节奏。","W","宠物","2026-06-18-round11-life","round11-life-extension","life","resonant","common","24","0","5","0","0"
"1286","周末刚开始，你的待办就先排满了。","W","周末恢复","2026-06-18-round11-life","round11-life-extension","health","wry","common","16","0","7","0","0"
"1287","你想休息，但身体只会把欠账一并翻出来。","W","周末恢复","2026-06-18-round11-life","round11-life-extension","health","sharp","uncommon","19","0","7","0","0"
"1288","两天看起来很长，实际只够补一小段电。","W","周末恢复","2026-06-18-round11-life","round11-life-extension","health","wry","common","18","0","7","0","0"
"1289","周末最大的敌人不是工作，是没完没了的补救项。","W","周末恢复","2026-06-18-round11-life","round11-life-extension","health","resonant","common","22","0","7","0","0"
"1290","计划恢复，结果先恢复成了继续疲惫。","W","周末恢复","2026-06-18-round11-life","round11-life-extension","health","sharp","uncommon","17","0","7","0","0"
"1291","你把周末当回血包，它却经常先被家务占满。","W","周末恢复","2026-06-18-round11-life","round11-life-extension","health","gentle","common","20","0","7","0","0"
"1292","真正的休息不是躺着，而是停止被消耗。","W","周末恢复","2026-06-18-round11-life","round11-life-extension","health","wry","common","18","0","7","0","0"
"1293","周六醒来那一刻，最先出现的通常不是轻松。","W","周末恢复","2026-06-18-round11-life","round11-life-extension","health","resonant","common","20","0","7","0","0"
"1294","一旦周末也被塞满，生活就只剩切换场景。","W","周末恢复","2026-06-18-round11-life","round11-life-extension","health","wry","common","19","0","7","0","0"
"1295","你不是没休息，是休息一直不够完整。","W","周末恢复","2026-06-18-round11-life","round11-life-extension","health","resonant","common","17","0","7","0","0"
"1296","远程办公最难的不是开会，是关掉工作。","W","远程办公","2026-06-18-round11-life","round11-life-extension","life","wry","common","18","0","5","0","0"
"1297","卧室一旦变工位，边界就开始自动融化。","W","远程办公","2026-06-18-round11-life","round11-life-extension","life","sharp","uncommon","18","0","5","0","0"
"1298","你省了通勤，却把上下班的界线也省没了。","W","远程办公","2026-06-18-round11-life","round11-life-extension","life","wry","common","19","0","5","0","0"
"1299","家里很安静，安静到工作更容易黏住你。","W","远程办公","2026-06-18-round11-life","round11-life-extension","life","resonant","common","18","0","5","0","0"
"1300","每个房间都像随时能变成会议室。","W","远程办公","2026-06-18-round11-life","round11-life-extension","life","sharp","uncommon","15","0","5","0","0"
"1301","远程协作看起来自由，实际更考验自控。","W","远程办公","2026-06-18-round11-life","round11-life-extension","life","gentle","common","18","0","5","0","0"
"1302","你人在家里，心却一直挂在线上。","W","远程办公","2026-06-18-round11-life","round11-life-extension","life","wry","common","15","0","5","0","0"
"1303","没有路上的缓冲，任务切换就变得更刺耳。","W","远程办公","2026-06-18-round11-life","round11-life-extension","life","resonant","common","19","0","5","0","0"
"1304","下班的仪式感一丢，生活和工作就开始混用同一张桌子。","W","远程办公","2026-06-18-round11-life","round11-life-extension","life","wry","common","25","0","5","0","0"
"1305","远程办公带来的最大变化，是你更难真的离开工作。","W","远程办公","2026-06-18-round11-life","round11-life-extension","life","resonant","common","23","0","5","0","0"
"1306","家务看着小，攒起来就像一堆后台任务。","W","数码/家务","2026-06-18-round11-life","round11-life-extension","life","wry","common","18","0","5","0","0"
"1307","你以为周末会收拾，结果收拾本身成了计划外大项。","W","数码/家务","2026-06-18-round11-life","round11-life-extension","life","sharp","uncommon","23","0","5","0","0"
"1308","水电网、快递、收纳、洗衣，每个都在争一点注意力。","W","数码/家务","2026-06-18-round11-life","round11-life-extension","life","wry","common","24","0","5","0","0"
"1309","桌面乱了不只影响效率，也会拖低心情。","W","数码/家务","2026-06-18-round11-life","round11-life-extension","life","resonant","common","18","0","5","0","0"
"1310","设备买得越来越多，真正要整理的却一直没空。","W","数码/家务","2026-06-18-round11-life","round11-life-extension","life","sharp","uncommon","21","0","5","0","0"
"1311","家里的每个角落都像一个没结算的小问题。","W","数码/家务","2026-06-18-round11-life","round11-life-extension","life","gentle","common","19","0","5","0","0"
"1312","一旦开始收拾，才知道自己到底堆了多少未处理事项。","W","数码/家务","2026-06-18-round11-life","round11-life-extension","life","wry","common","24","0","5","0","0"
"1313","杂物不是突然多的，是你一直没机会清。","W","数码/家务","2026-06-18-round11-life","round11-life-extension","life","resonant","common","18","0","5","0","0"
